,Stkcd,Accper,Indcd,F100101B,F100102B,F100103C,F100201B,F100202B,F100203C,F100301B,F100302B,F100303C,F100401A,F100501A,F100601B,F100602B,F100603C,F100701A,F100801A,F100802A,F100901A,F100902A,F100903A,F100904A,F101001A,F101002A,F101101B,F101201B,F101202B,F101301B,F101302C
3934,600331,2012-03-31,C32,57.085954,196.046564,62.769226,1.9652880000000001,1.849861,1.896491,37.219851,6.227859,9.050533,4.26306,1.079292,70.261832,202.92466299999998,73.740397,6.743894999999999,15003924158.0,15003924158.0,1.7844630000000001,1.879219,1.7844630000000001,1.879219,0.560393,0.560393,,0.0,0.0036060000000000003,125.57771399999999,27.639244
3942,300034,2011-09-30,C32,71.51866,59.196414000000004,57.64417099999999,10.046088000000001,10.501431,9.42661,85.07382199999999,,141.713193,3.781342,3.6362309999999995,71.51866,59.196414000000004,57.64417099999999,3.781342,2069139467.0,3367516460.0,2.238971,2.264961,3.6439160000000004,3.6862150000000002,0.44663400000000003,0.27443,,0.0,-0.557345,58.846571999999995,39.635476000000004
3945,002160,2007-09-30,C32,,108.85367,,,3.328361,,,3264.359035,,8.945141,4.6730160000000005,,108.85367,,8.945141,2241780453.0,6269126240.0,1.815289,1.848314,5.076446,5.168801,0.550876,0.19698800000000002,,0.0,,23.944592,
3969,000630,2003-09-30,C32,23.581747,19.950104,20.186636,1.3376629999999998,1.001749,1.079874,5.880736,,,1.480708,0.6915789999999999,24.456697,20.515685,20.560696,1.515093,5113815684.0,5747835086.0,1.086899,1.100946,1.221655,1.237443,0.920049,0.818562,,0.0,0.19584100000000002,23.321072,18.57272
3996,600022,2008-03-31,C32,14.093404999999999,12.452131,13.177379,0.582713,0.478757,0.541845,,4.99346,16.681744000000002,3.263886,1.011465,14.138741,12.473997,13.219032,3.286573,24297556603.0,32950167095.0,1.254742,1.254742,1.7015689999999999,1.7015689999999999,0.796976,0.587693,,0.0,-0.287192,41.576815,10.201213000000001
4105,000807,2006-06-30,C32,23.489831,15.144739999999999,17.968120000000003,0.732316,0.5654710000000001,0.611351,8.381893,,,1.9151150000000001,0.618166,23.512769,18.812091,20.334923999999997,2.044924,6203551427.0,7019387032.0,1.1418030000000001,1.1551790000000002,1.291963,1.307097,0.875808,0.774016,,0.0,0.698324,20.46657,11.647519
4145,600022,2009-06-30,C32,18.084135,,,0.328789,0.5877060000000001,0.429543,5.26433,,76.595835,2.235648,0.519075,18.188297,,,2.251303,34480995648.0,35200207535.0,1.2606,1.2606,1.286894,1.286894,0.793273,0.777065,,0.0,0.024775,234.154921,28.462134999999996
4158,000405,2001-06-30,C32,,,,5.872203,19.284053,9.895839,,324.98326000000003,307.336136,8.000257000000001,4.2987519999999995,,,,8.000257000000001,1933329056.0,4328119006.0,2.017369,2.158028,4.5162580000000005,4.831149,0.495695,0.22142199999999998,,0.0,0.024316,,
4167,600331,2012-06-30,C32,54.966595,,,1.892325,1.944402,1.8131419999999998,35.838035999999995,9.235592,7.163067,4.464112999999999,1.061688,67.653309,,,7.4522960000000005,14663502960.0,14663502960.0,1.7828220000000001,1.8762849999999998,1.7828220000000001,1.8762849999999998,0.560909,0.560909,,0.0,-0.033654,87.504565,60.594148
4187,600459,2009-06-30,C32,,,,1.829588,3.250873,2.446309,,,59.479257999999994,4.269341000000001,1.959483,,,,4.472391,2484314808.0,3270712691.0,1.854597,1.930311,2.441661,2.541341,0.539201,0.409557,,0.0,1.649061,62.810904,
4313,000060,2010-09-30,C32,51.884465000000006,40.126443,34.183492,3.560545,2.8446599999999997,2.795527,53.781328,16.376846,17.495479,5.133078,2.4488659999999998,65.12594,50.507999,44.674809,6.194185,34137088688.0,34159821429.0,2.7444900000000003,3.09884,2.746318,3.100904,0.36436599999999997,0.364124,,0.0,-0.390681,56.05874,39.225406
4340,002114,2009-12-31,C32,502.84751900000003,502.84751900000003,502.84751900000003,2.902286,2.902286,2.902286,194.847715,194.847715,194.847715,6.7536,2.987972,415.807865,415.807865,415.807865,6.919973,2220361233.0,3937756248.0,1.971442,2.0103299999999997,3.4963050000000004,3.5652699999999995,0.507243,0.286016,,0.0,1.651403,31.805639000000003,31.805639000000003
4504,600768,2005-03-31,C32,64.9253,86.904859,61.808004000000004,2.868155,2.851573,2.671039,259.441146,107.73697299999999,113.68701100000001,8.260676,2.494357,64.9253,86.904859,61.808004000000004,8.260676,877784791.1,1700406001.0,1.612286,1.664797,3.123249,3.224971,0.620237,0.320179,,0.0,-0.188446,70.596471,16.597326000000002
4557,000831,2009-12-31,C32,,,,3.5318370000000003,3.5318370000000003,3.5318370000000003,,,,26.803459000000004,2.8338919999999996,,,,27.017114000000003,6503289732.0,8313543216.0,2.874577,2.931988,3.6747440000000005,3.748135,0.347877,0.27212800000000004,,0.0,1.4110280000000002,,
4618,000878,2008-09-30,C32,15.863653,18.109631,56.217349,0.471224,0.537896,0.5359229999999999,354.62142,,,2.132216,0.542971,17.613478,20.881398,41.1268,2.342245,34213871223.0,38895502405.0,1.130144,1.144164,1.2847870000000001,1.300725,0.884843,0.778339,,0.0,-0.7642770000000001,24.587010999999997,27.499391999999997
4620,000960,2006-09-30,C32,10.632592,20.662859,22.570793,0.83254,0.725928,0.755484,6.4601440000000006,,,1.7837009999999998,0.8299340000000001,10.58323,20.491522,22.311951999999998,1.7915869999999998,4511885731.0,5211561960.0,1.161082,1.241101,1.341136,1.4335639999999998,0.861265,0.745637,,0.0,-0.014034999999999999,17.028325,13.366320000000002
4638,000630,2006-03-31,C32,8.568164,7.435578,8.378971,0.486109,0.336454,0.42148599999999997,4.769957,4.511502,4.074408999999999,1.174698,0.521606,9.420712,8.095794,9.23419,1.24597,9598250163.0,9853854566.0,1.04872,1.0613620000000001,1.076648,1.089626,0.953543,0.928809,,0.0,0.338235,36.918028,10.622178
4700,000960,2011-03-31,C32,81.051624,39.99677,61.786545999999994,3.1979189999999997,2.3183990000000003,2.84186,205.532647,13.54541,39.348012,6.144404,2.38472,80.865211,40.029683,61.767753000000006,6.1436779999999995,37673913610.0,37673913610.0,2.929082,3.0316110000000003,2.929082,3.0316110000000003,0.341404,0.341404,,0.0,0.099694,105.75633,44.507422
4759,000831,2008-12-31,C32,,,,1.0531110000000001,1.0531110000000001,1.0531110000000001,19.229714,19.229714,19.229714,2.746864,0.828066,,,,2.7528029999999997,4294227522.0,4851063495.0,1.3448440000000002,1.363949,1.519231,1.540814,0.74358,0.6582279999999999,,0.0,-0.868143,,
4792,600092,2003-06-30,C32,1208.686758,,,9.869489999999999,17.13265,14.743275,,,,1.894195,1.182037,415.767026,6600.514886999999,,1.958045,1440971320.0,1747558793.0,1.283817,1.286209,1.5569680000000001,1.559868,0.778927,0.642274,,0.0,-0.146465,99.37120999999999,312.713323
4800,601600,2010-12-31,C32,141.50545,141.50545,141.50545,1.1334229999999998,1.1334229999999998,1.1334229999999998,19.304762,19.304762,19.304762,2.3980740000000003,1.007576,176.268507,176.268507,176.268507,2.6573,164562000000.0,221273000000.0,1.164449,1.209064,1.565739,1.625729,0.858775,0.638676,988.304094,0.0010119999999999999,-0.298228,16.455488,16.455488
4810,000962,2006-12-31,C32,64.579453,64.579453,64.579453,3.355379,3.355379,3.355379,17.036854,17.036854,17.036854,2.07815,1.81625,60.748963,60.748963,60.748963,2.131369,2049052956.0,2647928399.0,1.4853530000000001,1.522183,1.919477,1.967071,0.67324,0.520975,108.88888899999999,0.009184000000000001,0.49403199999999997,19.407176,19.407176
4811,002237,2008-12-31,C32,15.380279000000002,15.380279000000002,15.380279000000002,1.357544,1.357544,1.357544,42.252546,42.252546,42.252546,2.629871,1.589308,15.380279000000002,15.380279000000002,15.380279000000002,2.629871,2297083923.0,3638706983.0,1.242587,1.263957,1.9683259999999998,2.002177,0.804773,0.508046,95.714286,0.010448,,7.764898,7.764898
4873,000970,2002-06-30,C32,92.547347,109.93677199999999,151.591024,9.629302000000001,8.613197999999999,9.289064,269.287427,,74.16335699999999,7.783057,5.066246,116.082076,135.338868,191.594309,9.180137,1964223205.0,3805753466.0,2.710276,2.814865,5.251258999999999,5.4539029999999995,0.36896599999999996,0.190431,,0.0,-0.237975,51.524596,34.067381
4920,600219,2008-12-31,C32,9.361105,9.361105,9.361105,1.127022,1.127022,1.127022,7.808339,7.808339,7.808339,0.868883,0.589986,12.960223,12.960223,12.960223,0.968937,13411431480.0,12644852151.0,0.966608,0.9708469999999999,0.911358,0.9153549999999999,1.034545,1.0972629999999999,68.666667,0.014563,-0.753889,9.444819,9.444819
4960,000970,2006-03-31,C32,26.742731,34.65617,26.616289000000002,2.854894,3.160515,2.7423330000000004,32.538978,,42.819096,4.346623,2.4136509999999998,30.124983,39.066826,29.724496999999996,5.2507150000000005,4043938435.0,5594847361.0,2.050732,2.074329,2.837217,2.8698650000000003,0.48763100000000004,0.352458,,0.0,0.32808000000000004,60.800803,13.211232999999998
5014,600432,2003-09-30,C32,,41.505519,,,3.725246,,,41.685004,,3.555371,2.0000419999999997,,41.489247,,3.56083,1258613471.0,2105139996.0,1.4501680000000001,1.462345,2.4255310000000003,2.445898,0.689575,0.41228100000000006,,0.0,,17.52151,
5047,002237,2009-09-30,C32,47.441658000000004,57.85907099999999,66.3475,4.18745,4.2801290000000005,4.020573000000001,130.33123700000002,,,7.505672,3.567525,47.441658000000004,57.85907099999999,64.288264,7.505672,5239353963.0,10250266254.0,2.072621,2.097956,4.054873000000001,4.104438,0.48248100000000005,0.246617,,0.0,0.542289,31.08796,26.03014
5082,600595,2003-06-30,C32,27.899261,22.348829000000002,25.853489,2.675112,2.443213,2.454879,13.470020000000002,17.604745,15.703601999999998,2.260386,0.912436,27.899261,22.348829000000002,25.853489,2.260386,2034855449.0,2578866889.0,1.185876,1.199686,1.502915,1.520418,0.843259,0.665373,,0.0,-0.22192699999999999,25.097107,13.279025
5218,000970,2005-06-30,C32,20.264407000000002,16.346228,17.459735000000002,2.591183,1.949907,2.048557,20.414296,22.949044,21.642794,2.848976,1.561875,23.61212,19.018995,20.456189000000002,3.4793279999999998,2545418251.0,3518570624.0,1.4467450000000002,1.466705,1.9998580000000001,2.027448,0.691207,0.5000359999999999,,0.0,-0.151033,19.692913,10.509219
5221,600456,2010-09-30,C32,587.700494,915.8562529999999,3670.978769,4.896509,4.4648449999999995,4.484577,105.459158,,,3.0062849999999997,2.065157,690.2101230000001,3030.417524,,3.1269150000000003,9241442868.0,13123108670.0,1.6630650000000002,1.683354,2.361599,2.3904099999999997,0.601299,0.423442,,0.0,0.148148,435.019521,450.36505700000004
5246,600092,1998-12-31,C32,24.974698,24.974698,24.974698,9.936202,9.936202,9.936202,,,,4.2292879999999995,2.894646,25.961821,25.961821,25.961821,4.419641,954803527.8,1830166227.0,1.663409,1.679977,3.1884200000000003,3.2201779999999998,0.601175,0.313635,,0.0,0.45926999999999996,12.349680000000001,12.349680000000001
5276,000405,2002-12-31,C32,,,,93.282379,93.282379,93.282379,239.928671,239.928671,239.928671,,4.781139,,,,,873308093.2,2078791328.0,2.28303,2.641258,5.434443,6.287155,0.438014,0.18401099999999998,,0.0,-0.269366,,
5283,000751,2012-06-30,C32,,,,0.5293869999999999,0.747734,0.6479699999999999,15.330881,3.9724169999999996,,,0.6078479999999999,,,,,11147705917.0,11147878975.0,1.517198,1.8552810000000002,1.5172219999999998,1.8553099999999998,0.6591100000000001,0.659099,,0.0,-0.185644,310.594779,
5364,600338,2007-09-30,C32,191.477025,,,5.230167,2.678994,2.1278490000000003,18.548095999999997,,51.468374,,3.3598220000000003,1812.7789719999998,,,,1432797104.0,2658029023.0,2.260885,2.467845,4.194242,4.578180000000001,0.442305,0.23842199999999997,,0.0,1.947368,,80.909444
5388,601600,2008-06-30,C32,15.191032,33.733483,24.956288,2.3150209999999998,2.226375,2.227507,15.535829000000001,51.845808,27.335055,2.821871,1.515595,17.247757999999997,36.730109000000006,28.311881,3.031762,153624000000.0,234388000000.0,1.274608,1.320208,1.944709,2.014282,0.784555,0.514216,278.632479,0.003589,-0.665363,23.311703,10.217862
5408,002114,2010-03-31,C32,537.8647559999999,,,3.1043950000000002,8.076734,3.153378,208.416497,,,7.457488000000001,2.54142,444.76384400000006,,,7.644448,4471164512.0,4471164512.0,3.160838,3.219048,3.160838,3.219048,0.316372,0.316372,,0.0,0.069638,,245.347204
5453,600459,2009-09-30,C32,,81.768461,,1.930106,2.3695720000000002,2.5473939999999997,,,198.526571,4.306704,2.101639,,90.367626,,4.515034,2528809103.0,3360613253.0,1.918759,1.9976779999999998,2.5498990000000004,2.654777,0.52117,0.39217199999999997,,0.0,1.794601,50.387504,
5497,000060,2002-03-31,C32,61.001554000000006,46.366073,,0.958743,1.047903,,,,,2.340067,0.568933,86.22144200000001,53.630778,,2.541357,5558252661.0,6362207923.0,1.150571,1.182564,1.316992,1.353612,0.869134,0.759306,,0.0,-0.09635,115.70791899999999,
5512,600595,2008-09-30,C32,9.507589999999999,9.9925,10.447944999999999,1.0037719999999999,0.742627,0.803415,9.364875999999999,4.972706,5.035085,1.958552,0.615839,9.362141000000001,10.002995,10.498721000000002,2.023198,10231426265.0,10995898464.0,1.20602,1.22749,1.296131,1.3192059999999999,0.829174,0.7715270000000001,,0.0,-0.749117,16.248566,12.855409
5528,000933,2001-06-30,C32,50.30422,39.13583,48.918479999999995,8.928948,7.745844,8.323252,49.888529999999996,33.312059999999995,41.544202,6.124327,4.58114,50.30422,39.124603,48.909709,6.128725,2282584895.0,5076070201.0,2.173335,2.173335,4.833117,4.833117,0.46012200000000003,0.206906,87.666667,0.011406999999999999,0.327229,19.973895000000002,12.956307
5550,002501,2011-09-30,C32,40.554873,24.28709,,3.6924309999999996,3.117323,,43.534574,29.098848999999998,,3.083687,1.923991,40.554873,24.28709,,3.083687,2622645159.0,4536399136.0,1.326285,1.332419,2.2940810000000003,2.3046900000000003,0.7539859999999999,0.435904,,0.0,-0.6168560000000001,15.368772,
5582,600432,2007-06-30,C32,40.803235,16.647436,21.777573,7.71718,4.506568,5.351428,43.848858,60.804728000000004,37.142253000000004,8.70026,4.169189,43.586615,17.204926,22.832683,9.049572,7652611785.0,12697204673.0,2.759705,2.845365,4.5789,4.721026,0.362358,0.21839299999999998,,0.0,1.8576409999999999,14.478228,10.257956
5646,002114,2011-03-31,C32,,,3392.410946,2.8917580000000003,3.333526,2.5668900000000003,,829.242364,,7.376003,2.300813,,,,7.636552,4570648400.0,4570648400.0,2.955898,3.005744,2.955898,3.005744,0.338307,0.338307,,0.0,0.14088699999999998,673.744037,123.118572
5707,601388,2012-06-30,C32,,37.108816,,,1.233725,,,,,3.2072849999999997,1.74217,,37.18114,,3.214219,5022509144.0,8793940150.0,1.239902,1.269579,2.170952,2.222913,0.806515,0.46062700000000006,,0.0,,31.182559,
5710,600362,2008-03-31,C32,22.344222,18.593091,20.378532999999997,2.269641,1.9764560000000002,2.070664,58.896558,27.66133,135.67019299999998,4.784586,3.124979,22.740367000000003,18.688160999999997,20.637597,4.845508000000001,37685717660.0,105076000000.0,1.226032,1.253109,3.4184330000000003,3.493929,0.815639,0.292532,,0.0,-0.389914,21.032320000000002,6.387385
5786,600888,2009-09-30,C32,43.858832,26.420681,55.232896999999994,4.504544,4.706658,5.308733,18.981858,54.898559999999996,40.351490000000005,2.3940069999999998,1.775511,43.782414,26.392886999999998,55.157374,2.3932759999999997,5015598768.0,5088152133.0,1.97944,2.030079,2.008073,2.059446,0.5051939999999999,0.49799,,0.0,0.5913149999999999,32.398959000000005,43.636590000000005
5828,000960,2002-09-30,C32,172.089678,,,2.188901,2.140362,,,,,2.166966,1.149537,172.089678,,,2.179328,2675551605.0,3534675951.0,1.224232,1.227642,1.617335,1.62184,0.816839,0.618301,,0.0,-0.133663,130.81131100000002,
5910,600961,2007-06-30,C32,20.498235,23.902831,21.898738,0.945125,0.5959369999999999,0.701971,,41.878454999999995,65.934586,4.321635,1.6056549999999998,20.601504000000002,23.922773,21.876597,4.328176999999999,7869568271.0,12546439846.0,1.3576629999999998,1.4388020000000001,2.16452,2.29388,0.73656,0.461996,,0.0,0.815703,18.728375,9.567872999999999
5972,000751,2006-09-30,C32,867.872823,22.095378,37.123894,1.5980940000000001,0.889914,0.9824,36.506021000000004,28.394925,18.811837,1.856208,0.86993,867.872823,22.095378,37.123894,1.856208,8489005307.0,9708448680.0,1.183349,1.3438809999999999,1.353337,1.536929,0.845059,0.7389140000000001,,0.0,0.672297,18.34619,18.295324
6021,600459,2004-09-30,C32,58.59210600000001,43.396572,46.212178,3.210881,2.793505,2.745763,41.006451,,,1.955609,1.6445869999999998,54.086362,43.946821,44.7415,2.08225,677581110.2,885724952.2,1.365019,1.398596,1.7843349999999998,1.828226,0.732591,0.560433,,0.0,-0.19601,37.970998,30.382474
6153,600331,2011-03-31,C32,,176.107424,,4.198342,4.318332,4.037482,,,,8.37474,1.76131,,264.736201,,13.914235999999999,25600290931.0,25600290931.0,2.484102,2.596072,2.484102,2.596072,0.40256,0.40256,,0.0,0.085106,258.658881,473.844887
6191,000970,2000-06-30,C32,,97.701635,,,11.824836,,,,,9.85788,7.522558999999999,,134.939005,,11.156527,1948972022.0,4051598457.0,3.6515199999999997,3.7448930000000002,7.590921000000001,7.785029,0.273859,0.131736,,0.0,,63.402452000000004,
6223,600768,2012-03-31,C32,,,,0.9560770000000001,1.187339,0.984684,18.207867999999998,,50.378623,7.590489999999999,1.6409529999999999,,,,7.590489999999999,1558724160.0,1558724160.0,2.34145,2.486878,2.34145,2.486878,0.42708599999999997,0.42708599999999997,,0.0,-0.031486,631.37923,119.154343
6249,002114,2008-12-31,C32,,,,1.43935,1.43935,1.43935,8.436909,8.436909,8.436909,2.617098,1.3561239999999999,,,,2.655073,1244195560.0,1713988473.0,1.316741,1.3555979999999999,1.813927,1.8674549999999999,0.759451,0.55129,,0.0,-0.838038,,
6253,000751,2002-12-31,C32,145.398993,145.398993,145.398993,2.366756,2.366756,2.366756,42.847118,42.847118,42.847118,1.5659319999999999,0.997822,145.398993,145.398993,145.398993,1.5659319999999999,4739652454.0,5646831054.0,1.1420290000000002,1.1420290000000002,1.360615,1.360615,0.875635,0.734962,,0.0,-0.267913,26.555583000000002,26.555583000000002
6348,000408,2011-06-30,C32,91.05226800000001,215.128735,53.358107999999994,13.264362,8.891632000000001,8.198253999999999,474.4735519999999,26.178762,47.856415999999996,17.247622,7.033016,85.14711899999999,191.37435,50.614162,17.664886,3233359580.0,3233359580.0,7.258609,7.68383,7.258609,7.68383,0.137767,0.137767,,0.0,-0.0042439999999999995,264.33776800000004,45.602936
6364,000612,2003-12-31,C32,21.137695,21.137695,21.137695,1.600539,1.600539,1.600539,,,,3.059304,1.080446,21.135762,21.135762,21.135762,3.062417,3691842409.0,4830653273.0,1.319647,1.3206719999999998,1.7267139999999999,1.728056,0.757779,0.5791350000000001,78.625,0.012719,-0.098863,9.670933,9.670933
6376,600022,2005-09-30,C32,6.02703,4.640457,4.808996,0.265599,0.205181,0.1986,6.039256,4.263193,5.7173989999999995,1.25658,0.396175,6.326832,4.661124,4.83969,1.27609,13079261464.0,13874618243.0,1.018933,1.018933,1.0808950000000002,1.0808950000000002,0.981419,0.92516,,0.0,-0.11745499999999999,7.943888,5.821605
6380,600549,2010-03-31,C32,26.060017000000002,26.427659000000002,20.919618,1.915275,2.967557,1.7748680000000001,6.011178,12.700510000000001,6.005142,3.154046,1.105834,57.040631999999995,43.424211,43.393236,5.101433999999999,19510574657.0,19510574657.0,1.7388919999999999,1.7773310000000002,1.7388919999999999,1.7773310000000002,0.575079,0.575079,,0.0,-0.059694000000000004,118.65218,20.678563
